贵港市冠峰制药,广西壮族自治区,450802,2015,废水,745144527,1,150,2,2740,中成药生产,8000,856,0
广西农垦糖业集团西江制糖,广西壮族自治区,450802,2015,废水,200460394,1,110,2,1340,制糖业,15360,2880,0
石河子市国能能源投资,新疆生产建设兵团,660801,2015,废气,57722821,,,,,,,,0
新疆奎屯热电厂二厂,新疆生产建设兵团,660708,2015,废气,74866072X00,1,110,3,4411,火力发电,18909,6986,0
乌苏市青松建材,新疆生产建设兵团,660708,2015,废气,697804550,2,110,1,3011,水泥制造,,,0
奎屯锦疆化工,新疆生产建设兵团,660708,2015,废气,679262727,1,130,2,4411,火力发电,93600,7200,0
奎屯锦疆热电,新疆生产建设兵团,660708,2015,废气,66064408X,1,150,2,4411,火力发电,272170,7200,0
新疆蒙鑫水泥,新疆生产建设兵团,660613,2015,废气,576210238,,,,3011,水泥制造,,,0
新疆大黄山鸿基焦化,新疆生产建设兵团,660611,2015,废气,77606791500,1,110,2,2520,炼焦,58061,6936,0
新疆农六师煤电,新疆生产建设兵团,660601,2015,废气,68957610500,1,160,1,4411,火力发电,470000,8519,0
五家渠市鸿达热力,新疆生产建设兵团,660601,2015,废气,77895421900,1,110,3,4430,热力生产和供应,9260,4320,0
新疆昆仑钢铁,新疆生产建设兵团,660601,2015,废气,58475250400,2,173,1,3120,炼钢,48560,3240,0
新疆梅花氨基酸,新疆生产建设兵团,660601,2015,废气,56885591700,1,150,1,1469,其他调味品、发酵制品制造,417900,8400,0
五师电力公司发电分公司,新疆生产建设兵团,660504,2015,废气,781760167,1,110,2,4411,火力发电,1922.1,7724,0
伊力特实业股份,新疆生产建设兵团,660411,2015,废气,710892189,1,160,1,1512,白酒制造,165000,6400,0
新疆伊力特煤化工,新疆生产建设兵团,660410,2015,废气,67631099X,1,110,2,2520,炼焦,5752.8,8760,0
伊犁青松南岗建材,新疆生产建设兵团,660407,2015,废气,731818260,1,110,2,3011,水泥制造,8197.2,7200,0
伊犁青松南岗建材,新疆生产建设兵团,660405,2015,废气,729142492,1,110,3,3011,水泥制造,3902,3464,0
国电库车发电,新疆维吾尔自治区,652923,2015,废气,74224263101,1,110,1,4411,火力发电,60477,8760,0
徐矿集团新疆阿克苏热电,新疆维吾尔自治区,652901,2015,废气,689564657,1,150,2,4411,火力发电,28165.1,6443,0
新疆金特钢铁股份,新疆维吾尔自治区,652827,2015,废气,754585658,1,160,1,3140,钢压延加工,44189.4,3456,0
新兴铸管新疆,新疆维吾尔自治区,652827,2015,废气,560521541,1,150,1,3110,炼铁,168443.8,4829,0
国投新疆罗布泊钾盐,新疆维吾尔自治区,652824,2015,废气,722329078,1,150,1,2623,钾肥制造,440616,7296,0
新疆天运化工,新疆维吾尔自治区,652822,2015,废气,580243884,1,150,3,2621,氮肥制造,57237,5544,0
德保县银丰工贸,广西壮族自治区,451024,2015,废水,759756882,1,173,2,1511,酒精制造,5100,2232,0
呼伦贝尔北方药业,内蒙古自治区,150782,2015,废气,686543623,1,170,2,2710,化学药品原料药制造,435256.1,6000,0
包头市东河东水质净化厂,内蒙古自治区,150202,2015,污水处理厂,74010811300,,,,,,,,0
包头市东河西水质净化厂,内蒙古自治区,150202,2015,污水处理厂,74010811302,,,,,,,,0
武川县可镇污水处理厂,内蒙古自治区,150125,2015,污水处理厂,976941283,,,,,,,,0
和林格尔县智乐环境治理,内蒙古自治区,150123,2015,污水处理厂,58176733X,,,,,,,,0
内蒙古蒙牛乳业（集团）股份,内蒙古自治区,150123,2015,污水处理厂,701465724,,,,,,,,0
内蒙古盛乐环保科技,内蒙古自治区,150123,2015,污水处理厂,772200192,,,,4430,热力生产和供应,,,0
新疆星塔矿业,新疆维吾尔自治区,654224,2015,废气,781771499,1,150,1,3221,金冶炼,45480,7925,0
沙湾县永弘焦化,新疆维吾尔自治区,654223,2015,废气,792275394,1,150,3,2520,炼焦,13400,8326,0
沙湾天山水泥,新疆维吾尔自治区,654223,2015,废气,56889950601,1,150,3,3011,水泥制造,1800,4320,0
沙湾县恒巍工贸,新疆维吾尔自治区,654223,2015,废气,781781013,2,150,3,2520,炼焦,,,0
中电投新疆能源,新疆维吾尔自治区,654202,2015,废气,68646516X,1,110,1,4411,火力发电,68634,7543,0
尼勒克县瑞祥焦化,新疆维吾尔自治区,654028,2015,废气,670206163,1,150,2,2520,炼焦,16707,8736,0
新疆伊犁钢铁,新疆维吾尔自治区,654025,2015,废气,7108585381,1,150,1,3120,炼钢,157515,3960,0
首钢伊犁钢铁,新疆维吾尔自治区,654025,2015,废气,76379980X,1,159,1,3120,炼钢,96928.6,7480,0
国网能源伊犁煤电,新疆维吾尔自治区,654022,2015,废气,689554985,1,110,2,4411,火力发电,1264.6,2320,0
伊犁天山水泥,新疆维吾尔自治区,654022,2015,废气,556492733,1,150,2,3011,水泥制造,17869.2,2528,0
新疆庆华能源集团,新疆维吾尔自治区,654021,2015,废气,686480466,1,160,1,4500,燃气生产和供应业,128522,7284,0
伊犁庆华能源开发,新疆维吾尔自治区,654021,2015,废气,693406758,1,170,3,610,烟煤和无烟煤开采洗选,46389.3,5830,0
新疆昆玉钢铁,新疆维吾尔自治区,654003,2015,废气,697845598,1,170,1,3120,炼钢,42182.4,1368,0
国投伊犁能源开发,新疆维吾尔自治区,654002,2015,废气,679291915,1,150,1,4411,火力发电,51296.9,8760,0
新疆鑫慧铜业,新疆维吾尔自治区,653129,2015,废气,79575926300,1,159,3,3211,铜冶炼,27839.8,7872,0
叶城县兴祚矿业开发,新疆维吾尔自治区,653126,2015,废气,77606921600,2,150,4,3110,炼铁,,,0
塔西南勘探开发公司泽普石油化工厂,新疆维吾尔自治区,653124,2015,废气,72918554801,1,110,2,720,天然气开采,152736,8760,0
喀什金岭球团,新疆维吾尔自治区,653122,2015,废气,560529885,2,150,4,3110,炼铁,,,0
山钢集团莱芜钢铁新疆,新疆维吾尔自治区,653122,2015,废气,580216990,1,110,1,3110,炼铁,89585,5040,0
新疆华电喀什二期发电,新疆维吾尔自治区,653101,2015,废气,310100031,,,,,,,,0
喀什市建工集团龙腾沥青拌合站,新疆维吾尔自治区,653101,2015,废气,310103734,,,,,,,,0
新疆八钢南疆钢铁拜城,新疆维吾尔自治区,652926,2015,废气,564350372,1,110,1,3120,炼钢,68946.1,2160,0
新疆拜城发电厂,新疆维吾尔自治区,652926,2015,废气,22981108X00,,,,4411,火力发电,,,0
库车红狮水泥,新疆维吾尔自治区,652923,2015,废气,576206917,1,150,3,3011,水泥制造,11818,2610,0
库车天山水泥,新疆维吾尔自治区,652923,2015,废气,564351033,1,150,3,3011,水泥制造,9259,2436,0
五粮液集团,四川省,511502,2015,废水,709066998,1,110,1,1512,白酒制造,3016486,5392,0
四川省宜宾惠美线业,四川省,511502,2015,废水,729799929,1,210,1,1742,绢纺和丝织加工,153343,8760,0
宜宾海丝特纤维,四川省,511502,2015,废水,740033668,1,150,1,1742,绢纺和丝织加工,295609,8760,0
四川省西龙生物质材料科技,四川省,511425,2015,废水,709146517,1,150,2,2211,木竹浆制造,16000,5000,0
四川新久源实业,四川省,511425,2015,废水,786672318,1,173,3,1511,酒精制造,500,2100,0
四川腾龙酒业酿造,四川省,511525,2015,废水,209205840,1,160,2,1512,白酒制造,27000,4800,0
四川省普什醋酸纤维素,四川省,511524,2015,废水,665360078,1,310,1,2812,人造纤维（纤维素纤维）制造,66000,7710,0
四川省宜宾君子酒业,四川省,511524,2015,废水,209150560,2,173,2,1512,白酒制造,,,0
四川省宜宾市华夏酒业,四川省,511523,2015,废水,209102358,1,172,2,1512,白酒制造,6316,6264,0
宜宾海丰和锐,四川省,511523,2015,废水,784729819,1,160,1,3011,水泥制造,463299.1,8520,0
宜宾红楼梦酒业股份,四川省,511521,2015,废水,775840283,1,160,2,1512,白酒制造,6000,3000,0
四川南溪徽记食品,四川省,511503,2015,废水,756601500,1,159,2,1392,豆制品制造,13179,4950,0
宜宾蓝天纸业股份,四川省,511503,2015,废水,675752366,1,160,2,2221,机制纸及纸板制造,39316,5106,0
通化热电,吉林省,220503,2015,废气,77420690X80,1,160,2,4411,火力发电,49918,5859,0
乌兰察布中联水泥,内蒙古自治区,150928,2015,废气,701392318,1,110,1,3011,水泥制造,40256.5,6850,0
乌兰察布中联水泥,内蒙古自治区,150928,2015,废气,70139231801,1,110,1,3011,水泥制造,40256.5,6850,0
内蒙古岱海发电,内蒙古自治区,150925,2015,废气,747939649,1,110,1,4411,火力发电,431773.5,7717,0
内蒙古华伊卓资热电,内蒙古自治区,150921,2015,废气,588844537,1,151,1,4411,火力发电,195320.6,8760,0
乌兰察布市集宁热力公司,内蒙古自治区,150902,2015,废气,116486380,1,110,2,4430,热力生产和供应,21890.4,4100,0
内蒙古华宁热电,内蒙古自治区,150902,2015,废气,761080535,1,110,3,4411,火力发电,65021.8,7634,0
内蒙古特米尔热电,内蒙古自治区,150826,2015,废气,75255108300,1,150,3,4411,火力发电,9887,7711,0
巴彦淖尔紫金有色金属,内蒙古自治区,150825,2015,废气,76786644000,1,160,1,3212,铅锌冶炼,256031,7471,0
巴彦淖尔市飞尚铜业,内蒙古自治区,150825,2015,废气,77224743300,1,160,2,3211,铜冶炼,233200,7614,0
内蒙古双利矿业,内蒙古自治区,150825,2015,废气,75668625X,1,160,2,3110,炼铁,6172.9,1764,0
乌拉特后旗瑞峰铅冶炼,内蒙古自治区,150825,2015,废气,767860452,1,174,2,3212,铅锌冶炼,99460,6000,0
乌拉特中旗大公热力,内蒙古自治区,150824,2015,废气,76789882100,1,173,3,4430,热力生产和供应,5920,4680,0
北京首都国际机场股份,北京市,110113,2015,污水处理厂,71092540300,,,,,,,,0
北京华源志峰给排水管理,北京市,110112,2015,污水处理厂,67429040301,,,,,,,,0
永乐店镇污水处理厂,北京市,110112,2015,污水处理厂,K0017644X00,,,,,,,,0
北京金桥绿园物业管理,北京市,110112,2015,污水处理厂,75600875800,,,,,,,,0
北京碧水污水处理厂,北京市,110112,2015,污水处理厂,75260566X00,,,,,,,,0
北京市通州区漷县镇污水处理厂,北京市,110112,2015,污水处理厂,75260549100,,,,,,,,0
北京新城禹潞环保科技,北京市,110112,2015,污水处理厂,58087170900,,,,,,,,0
北京华源志峰给排水管理,北京市,110112,2015,污水处理厂,67429040302,,,,,,,,0
北京城市排水集团,北京市,110112,2015,污水处理厂,68197053800,,,,,,,,0
贵州水城矿业股份,贵州省,520201,2015,废水,914680268,1,110,2,610,烟煤和无烟煤开采洗选,35520.3,6570,0
贵州水城矿业股股,贵州省,520201,2015,废水,914650560,1,110,2,610,烟煤和无烟煤开采洗选,17118.8,365,0
重庆啤酒集团六盘水啤酒,贵州省,520201,2015,废水,214650834,1,159,2,1513,啤酒制造,5429.9,3890,0
首钢水城钢铁（集团）,贵州省,520201,2015,废水,214409696,1,110,1,3140,钢压延加工,849992,8760,0
贵州水城矿业股份,贵州省,520201,2015,废水,914651221,1,110,2,610,烟煤和无烟煤开采洗选,50397.1,8755,0
贵阳娃哈哈昌盛饮料,贵州省,520113,2015,废水,798801551,1,300,2,1523,果菜汁及果菜汁饮料制造,95660.3,5242,0
贵州轮胎股份,贵州省,520103,2015,废水,214430532,1,160,1,2911,轮胎制造,640988.2,8280,1
贵阳南明春梅酿造,贵州省,520102,2015,废水,722156912,1,150,2,1469,其他调味品、发酵制品制造,84589,6720,0
贵阳南明老干妈风味食品,贵州省,520102,2015,废水,622230513,1,150,2,1451,肉、禽类罐头制造,364752,7176,0
越西县润鑫薯业,四川省,513434,2015,废水,709124692,2,150,3,1391,淀粉及淀粉制品制造,,,0
喜德县必喜食品,四川省,513432,2015,废水,78911427400,1,150,3,1391,淀粉及淀粉制品制造,1560,1800,0
攀枝花经质矿业,四川省,513425,2015,废水,759701515,1,173,2,810,铁矿采选,24378,4800,0
会理县财通铁钛,四川省,513425,2015,废水,709116588,1,173,3,810,铁矿采选,63954,7200,0
会理县秀水河矿业公司,四川省,513425,2015,废水,709116588,1,173,3,810,铁矿采选,63954,7200,0
盐源县金铁矿业集团,四川省,513423,2015,废水,213150192,1,110,2,810,铁矿采选,22308,7200,0
西昌瑞康钛业,四川省,513401,2015,废水,78470955100,2,159,2,2643,颜料制造,,,0
四川鑫源矿业,四川省,513331,2015,废水,709152167,1,150,1,912,铅锌矿采选,45000,6840,0
四川梨梨生物工程,四川省,511723,2015,废水,720870805,1,174,2,1391,淀粉及淀粉制品制造,8950,7200,0
达州市南国纺织印染,四川省,511703,2015,废水,76507826400,1,173,2,1713,棉印染精加工,9651,6792,0
四川省达州钢铁集团,四川省,511702,2015,废水,210253460,1,150,1,3140,钢压延加工,667041,8760,0
华润雪花啤酒（达州）,四川省,511702,2015,废水,210251895,1,160,2,1513,啤酒制造,11650.3,4320,0
四川省华蓥山煤业股份,四川省,511681,2015,废水,687925789,1,160,2,610,烟煤和无烟煤开采洗选,28274.7,4607,0
四川川东麻纺,四川省,511623,2015,废水,797891620,1,150,2,1732,麻织造加工,5000,2054,0
邻水县金亿食品,四川省,511623,2015,废水,687944306,1,160,2,1351,牲畜屠宰,7800,1500,0
华润雪花啤酒（广安）,四川省,511622,2015,废水,74162447800,1,330,2,1513,啤酒制造,23000,5136,0
四川武胜禾元生物,四川省,511622,2015,废水,76231457500,,,,1391,淀粉及淀粉制品制造,,,0
乌兰浩特钢铁,内蒙古自治区,152201,2015,废气,70147230X00,1,150,2,3140,钢压延加工,130495,8208,0
内蒙古国电能源投资,内蒙古自治区,150981,2015,废气,79716546900,1,110,1,4411,火力发电,71066,8760,0
内蒙古京隆发电,内蒙古自治区,150981,2015,废气,752591376,1,110,1,4411,火力发电,203081.8,8760,0
内蒙古蒙电华能热电股份,内蒙古自治区,150981,2015,废气,70139662600,1,150,1,4411,火力发电,123425,8760,0
新疆青松建材化工（集团）股份,新疆生产建设兵团,660102,2015,废气,229681166,,,,,,,,0
新疆阿拉尔市新沪热电,新疆生产建设兵团,660101,2015,废气,795791845,,,,4411,火力发电,,,0
阿拉尔盛源热电,新疆生产建设兵团,660101,2015,废气,576244024,1,110,1,4411,火力发电,57622.2,8760,0
富蕴蒙库铁矿,新疆维吾尔自治区,654322,2015,废气,71087260401,1,150,3,3110,炼铁,119409.5,4659,0
新疆喀拉通克矿业,新疆维吾尔自治区,654322,2015,废气,576210246,1,150,2,3211,铜冶炼,62553.2,5891,0
新疆和布克赛尔县和什托拉盖查干煤矿以西石英砂矿,新疆维吾尔自治区,654226,2015,废气,560504020,1,100,3,1019,粘土及其他土砂石开采,44,900,0
徐矿集团新疆赛尔能源,新疆维吾尔自治区,654226,2015,废气,74220237300,1,150,3,690,其他煤炭采选,46472,4960,0
和布克赛尔县华鸿矿业,新疆维吾尔自治区,654226,2015,废气,676338650,1,150,3,911,铜矿采选,2200,2160,0
国网能源和丰煤电,新疆维吾尔自治区,654226,2015,废气,776056693,1,150,1,4411,火力发电,70662.4,6819,0
新疆天盾特种水泥,新疆维吾尔自治区,654224,2015,废气,781785081,1,150,3,3011,水泥制造,10480,5320,0
贵州盘江精煤股份,贵州省,520222,2015,废水,709698215,,,,,,,,0
中粮屯河崇左糖业,广西壮族自治区,451402,2015,废水,574586725,1,110,2,1340,制糖业,67515,3600,0
广西湘桂酵母科技,广西壮族自治区,451402,2015,废水,667005555,1,150,2,1469,其他调味品、发酵制品制造,5895,7560,0
广西崇左市新和酒业,广西壮族自治区,451402,2015,废水,199674247,2,170,3,1511,酒精制造,5090.4,2496,0
合山市祥星制糖,广西壮族自治区,451381,2015,废水,768900073,1,150,2,1340,制糖业,20500,2400,0
广西金竹源纸业,广西壮族自治区,451323,2015,废水,771719347,1,170,2,2212,非木竹浆制造,850,672,0
晋城市镇源污水处理厂,山西省,140502,2015,污水处理厂,757267364,,,,,,,,0
潞城市城市污水处理厂,山西省,140481,2015,污水处理厂,736309414,,,,,,,,0
沁源县净水,山西省,140431,2015,污水处理厂,694264253,,,,,,,,0
沁县污水处理厂,山西省,140430,2015,污水处理厂,692242691,,,,,,,,0
武乡西电净水,山西省,140429,2015,污水处理厂,561313816,,,,,,,,0
长子县给排水中心,山西省,140428,2015,污水处理厂,406520866,,,,,,,,0
壶关县洁城污水处理,山西省,140427,2015,污水处理厂,772542328,,,,,,,,0
黎城县污水处理中心,山西省,140426,2015,污水处理厂,743544674,,,,,,,,0
平顺县污水处理厂,山西省,140425,2015,污水处理厂,551486377,,,,,,,,0
饶阳县污水处理厂,河北省,131124,2015,污水处理厂,679923652,,,,,,,,0
武强县污水处理厂,河北省,131123,2015,污水处理厂,678548539,,,,,,,,0
武邑县污水处理厂,河北省,131122,2015,污水处理厂,69469903801,,,,,,,,0
武邑县循环经济园区污水处理厂,河北省,131122,2015,污水处理厂,69469909700,,,,,,,,0
枣强县污水处理厂,河北省,131121,2015,污水处理厂,66368870700,,,,,,,,0
石河子市国能能源投资,新疆生产建设兵团,660801,2015,废气,57745644,,,,,,,,0
新疆天富热电股份,新疆生产建设兵团,660801,2015,废气,231083958,,,,4411,火力发电,,,0
石河子天富南热电,新疆生产建设兵团,660801,2015,废气,717865327,1,310,2,4411,火力发电,21288.2,6447,0
新疆天富热电股份,新疆生产建设兵团,660801,2015,废气,718900147,,,,,,,,0
沁水中科久泰环保科技,山西省,140521,2015,污水处理厂,662384824,,,,,,,,0
涿鹿县污水处理管理中心,河北省,130731,2015,污水处理厂,776175756,,,,,,,,0
怀来京西洁源污水处理厂,河北省,130730,2015,污水处理厂,754041554,,,,,,,,0
万全县污水净化研究中心,河北省,130729,2015,污水处理厂,685712886,,,,,,,,0
怀安县清源污水处理,河北省,130728,2015,污水处理厂,661079369,,,,,,,,0
阳原县洁源污水处理,河北省,130727,2015,污水处理厂,561966024,,,,,,,,0
蔚县清源排水,河北省,130726,2015,污水处理厂,559073606,,,,,,,,0
尚义县利通排水中心,河北省,130725,2015,污水处理厂,56198912X,,,,,,,,0
沽源县清源污水处理,河北省,130724,2015,污水处理厂,676004167,,,,,,,,0
康保县城污水及再生水处理厂,河北省,130723,2015,污水处理厂,56489752X,,,,,,,,0
张北嘉诚水质净化,河北省,130722,2015,污水处理厂,682763688,,,,,,,,0
张家口市下花园园鸣污水处理,河北省,130706,2015,污水处理厂,79659557100,,,,,,,,0
张家口市凯丹水务水业发展,河北省,130705,2015,污水处理厂,554489717,,,,,,,,0
河北英泰环境工程,河北省,130684,2015,污水处理厂,665291674,,,,,,,,0
河北嘉诚环境工程,河北省,130683,2015,污水处理厂,595430893,,,,,,,,0
保定市百思特环境工程技术,河北省,130683,2015,污水处理厂,563209641,,,,,,,,0
安国创业水务,河北省,130683,2015,污水处理厂,681355439,,,,,,,,0
中科国益水务,河北省,130681,2015,污水处理厂,788656645,,,,,,,,0
涿州中科国益水务,河北省,130681,2015,污水处理厂,78865664500,,,,,,,,0
涿州中科国益水务,河北省,130681,2015,污水处理厂,78865664501,,,,,,,,0
高碑店市白沟镇污水处理厂,河北省,130662,2015,污水处理厂,798404011,,,,,,,,0
雄县污水处理厂,河北省,130638,2015,污水处理厂,792657958,,,,,,,,0
博野县大通污水处理,河北省,130637,2015,污水处理厂,68432687900,,,,,,,,0
顺平县清源污水处理,河北省,130636,2015,污水处理厂,68139037300,,,,,,,,0
蠡县留史镇污水处理,河北省,130635,2015,污水处理厂,67850016400,,,,,,,,0
蠡县辛兴纺织城综合开发,河北省,130635,2015,污水处理厂,763422631,,,,,,,,0
云南省昌宁恒盛她糖业,云南省,530524,2015,废水,775516504,1,150,2,1340,制糖业,18259.3,1844,0
云南省昌宁恒盛糖业,云南省,530524,2015,废水,778579260,1,150,3,1340,制糖业,12172.8,1752,0
云南康丰糖业（集团）,云南省,530523,2015,废水,70983133802,1,150,2,1340,制糖业,4997.8,1440,0
云南康丰糖业（集团）,云南省,530523,2015,废水,70985133901,1,160,2,1340,制糖业,14080,2304,0
腾冲县恒丰矿业,云南省,530522,2015,废水,74527012800,1,173,3,912,铅锌矿采选,7074.3,3600,0
施甸康丰糖业,云南省,530521,2015,废水,582365885,1,173,2,1340,制糖业,3596.8,1297,0
海城华宇镁砂,辽宁省,210381,2015,废气,241525481,1,150,1,3089,耐火陶瓷制品及其他耐火材料制造,26743.7,7200,0
后英集团海城市后英耐火材料厂,辽宁省,210381,2015,废气,241528092,1,170,1,3089,耐火陶瓷制品及其他耐火材料制造,100000,7200,0
海城镁矿耐火材料总厂,辽宁省,210381,2015,废气,241566291,1,110,1,3089,耐火陶瓷制品及其他耐火材料制造,43772,4580,0
海城市牌楼镁矿公司,辽宁省,210381,2015,废气,241607460,1,130,2,3089,耐火陶瓷制品及其他耐火材料制造,80000,6720,0
海城三岩矿业,辽宁省,210381,2015,废气,768322007,1,150,2,3089,耐火陶瓷制品及其他耐火材料制造,10098,7200,0
万海能源开发（海城）,辽宁省,210381,2015,废气,603652307,1,150,3,4411,火力发电,11978,8000,0
鞍山宝得钢铁,辽宁省,210362,2015,废气,70152806X,1,173,1,3110,炼铁,320767,2832,0
鞍山市千峰供暖公司,辽宁省,210362,2015,废气,119110784,1,110,2,4430,热力生产和供应,39016.8,3624,0
鞍山钢铁集团公司东鞍山烧结厂,辽宁省,210311,2015,废气,94129328X99,1,110,2,3110,炼铁,159544,8760,0
后英集团海城钢铁,辽宁省,210311,2015,废气,791552441,1,150,1,3110,炼铁,101150,7035,0
鞍钢集团矿业公司齐大山铁矿,辽宁省,210311,2015,废气,768306824,1,110,1,4411,火力发电,2230613.4,8760,0
鞍山盛盟煤气化,辽宁省,210311,2015,废气,564603560,1,150,2,4500,燃气生产和供应业,67000,8760,0
鞍山钢铁集团公司大孤山球团厂,辽宁省,210311,2015,废气,94129232400,1,110,3,3150,铁合金冶炼,10742,2112,0
鞍山冀东水泥,辽宁省,210304,2015,废气,74077858X,1,130,2,3011,水泥制造,29885,3801,0
平泉县排水管理处,河北省,130823,2015,污水处理厂,55609264100,,,,,,,,0
兴隆县柳源污水处理厂,河北省,130822,2015,污水处理厂,67324478X,,,,,,,,0
承德县绿溪,河北省,130821,2015,污水处理厂,791360271,,,,,,,,0
承德市鹰手营子矿区柳源污水处理,河北省,130804,2015,污水处理厂,67738519202,,,,,,,,0
承德市中保水务,河北省,130803,2015,污水处理厂,76205999X,,,,,,,,0
承德市城市污水处理,河北省,130802,2015,污水处理厂,74846133300,,,,,,,,0
张家口市察北管理区飞跃城镇污水处理,河北省,130763,2015,污水处理厂,554498883,,,,,,,,0
张家口市鸿泽排水,河北省,130762,2015,污水处理厂,74151747X,,,,,,,,0
崇礼县龙泽排水,河北省,130733,2015,污水处理厂,782560765,,,,,,,,0
赤城县漪澜污水处理厂,河北省,130732,2015,污水处理厂,694684717,,,,,,,,0
耿马南华华侨糖业,云南省,530926,2015,废水,757167435,1,150,2,1340,制糖业,28296,2808,0
耿马南华糖业,云南省,530926,2015,废水,219620554,1,150,2,1340,制糖业,56789.8,2782,0
双江南华糖业,云南省,530925,2015,废水,219600414,1,170,2,1340,制糖业,28649.2,2472,0
镇康南华勐堆糖业,云南省,530924,2015,废水,75718610X,1,150,3,1340,制糖业,17379,2880,0
镇康南华南伞糖业,云南省,530924,2015,废水,757185721,1,150,2,1340,制糖业,55313,2380,0
永德县大雪山实业,云南省,530923,2015,废水,741455766,1,150,3,1340,制糖业,6399,2465,0
云南玉丹食品饮料,云南省,530923,2015,废水,734312222,1,150,3,1523,果菜汁及果菜汁饮料制造,2787.3,7752,0
云南永德糖业集团,云南省,530923,2015,废水,219562032,1,150,2,1340,制糖业,41701,2011,0
云南永德糖业集团,云南省,530923,2015,废水,219560846,1,150,2,1340,制糖业,14380,1812,0
云南永德麦坝糖业,云南省,530923,2015,废水,555114458,1,150,3,1340,制糖业,9800,2808,0
云南省云县幸福糖业,云南省,530922,2015,废水,21954140X,1,159,2,1340,制糖业,27648,1999,0
云南澜沧江酒业集团,云南省,530922,2015,废水,219540191,1,142,2,1513,啤酒制造,991,6492,0
云南茅粮酒业集团,云南省,530922,2015,废水,713499411,1,142,2,1512,白酒制造,79232.9,2610,0
云南云县甘化,云南省,530922,2015,废水,741480523,1,150,2,1340,制糖业,33227,2328,0
云南凤庆糖业集团营盘,云南省,530921,2015,废水,797244757,1,150,2,1340,制糖业,35195,3000,0
临翔南华晶鑫糖业,云南省,530902,2015,废水,219503016,1,150,2,1340,制糖业,10340,2376,0
孟连昌裕糖业,云南省,530827,2015,废水,218510003,1,173,2,1340,制糖业,25000,3000,0
江城嘉禾橡胶,云南省,530826,2015,废水,566236717,1,150,3,513,农产品初加工服务,11000,2948,0
普洱江城力量生物制品,云南省,530826,2015,废水,218490364,1,150,2,1340,制糖业,3936,1416,0
普洱景谷力量生物制品,云南省,530824,2015,废水,770483600,1,190,3,1340,制糖业,7200,2850,0
云南云景林纸股份,云南省,530824,2015,废水,73121586500,1,160,1,2211,木竹浆制造,93077.3,7680,0
永胜桃园糖业,云南省,530722,2015,废水,219240244,1,160,3,1340,制糖业,1172,1200,0
云南水富云天化,云南省,530630,2015,废水,69848739,,,,,,,,0
彝良驰宏矿业,云南省,530628,2015,废水,217160881,1,110,2,912,铅锌矿采选,142702.1,8088,0
昌宁康丰糖业,云南省,530524,2015,废水,784604143,1,150,3,1340,制糖业,7268,2232,0
重庆啤酒股份,重庆市,500117,2015,废水,756233779,1,130,2,1513,啤酒制造,14582,2920,0
重庆三五三三印染服装总厂,重庆市,500116,2015,废水,450396647,1,159,2,1713,棉印染精加工,30115,6100,0
重庆金江印染,重庆市,500116,2015,废水,739814846,2,150,3,1713,棉印染精加工,9643,6000,0
重庆市江津区金川纸业,重庆市,500116,2015,废水,787481089,1,171,3,2221,机制纸及纸板制造,1165,2500,0
玖龙纸业(重庆),重庆市,500116,2015,废水,795888241,1,210,1,2221,机制纸及纸板制造,313847,8102,0
四川美青化工,四川省,510922,2015,废水,744686973,1,141,1,2621,氮肥制造,42341,6768,0
射洪县洪达家鑫化工,四川省,510922,2015,废水,742258051,1,150,2,2621,氮肥制造,3624.2,2760,0
攀钢集团江油长城特殊钢,四川省,510781,2015,废水,213429556,1,150,1,3130,黑色金属铸造,247526.2,7200,0
四川翰通生物能源,四川省,510722,2015,废水,777919905,2,170,2,1512,白酒制造,,,0
绵阳兰天纸业,四川省,510703,2015,废水,771698734,1,160,2,2221,机制纸及纸板制造,4766.5,5851,0
辽宁清河发电,辽宁省,211204,2015,废气,122852690,1,151,1,4411,火力发电,189927,8760,0
铁岭天信公用事业股份,辽宁省,211202,2015,废气,755777977,1,160,2,4430,热力生产和供应,36272,3624,0
盘锦北方沥青燃料,辽宁省,211162,2015,废气,755765626,1,170,1,2511,原油加工及石油制品制造,1939515,8000,0
盘锦丰源动力,辽宁省,211162,2015,废气,558177892,1,150,3,4430,热力生产和供应,35433,8760,0
中国石油天然气股份,辽宁省,211103,2015,废气,729061625,1,110,1,2511,原油加工及石油制品制造,1653104,8760,0
盘锦北方沥青股份,辽宁省,211103,2015,废气,122433701,1,160,2,2511,原油加工及石油制品制造,736136,8760,0
辽河石油勘探局电力集团公司,辽宁省,211103,2015,废气,82256648400,,,,4411,火力发电,,,0
华锦集团热电公司 1、2 号炉,辽宁省,211102,2015,废气,71093854600,,,,4411,火力发电,,,0
盘锦双台子热力,辽宁省,211102,2015,废气,797659733,1,159,2,4430,热力生产和供应,15600,3600,0
华锦集团热电公司 4、5 号炉,辽宁省,211102,2015,废气,27930950604,1,110,1,2614,有机化学原料制造,2289025,8000,0
辽宁富山水泥,辽宁省,211081,2015,废气,797683282,1,150,2,3011,水泥制造,25461.3,5123,0
台泥（辽宁）水泥,辽宁省,211081,2015,废气,667294326,1,230,2,3011,水泥制造,23409.9,4968,0
辽宁银盛水泥集团,辽宁省,211081,2015,废气,79769140X,1,173,2,3011,水泥制造,28170,4536,0
